Cell_ID,RNTI,CQI,Layers,MCS,CQI_Change,RI_Change,Margin_ChangeM,Nack,Alloc_RBs,DL_Aggregation_Level_1,DLAL_2,DLAL_4,DLAL_8,DLAL_16,DL-BLER,RI,DL-CQI,DL-MCS,256QAM,Small_Alloc,UL-BLER-CRC,UL-CQI,UL-MCS,C2I,256QAM_1,Meas_Gap,Connected,BeamID,ConnectedTime_min,Time_Delta,Jammer_On,Jammer_Frequency,Jammer_Bandwith,Jammer_Power
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,24/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,24/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.8,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.8,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.8,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,100,0/0,25/0,20.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.8,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.8,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.8,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,19.8,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,19.8,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,9,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,19.6,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,25/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,25/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,100,0/0,25/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,50,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,50,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,100,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.6,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.6,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,14,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,28,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,25,0/0,24/0,19.6,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,100,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,24/0,19.8,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,24/0,19.8,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,100,0/0,25/0,20.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,100,0/0,25/0,20.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,50,0/0,25/0,20.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,24/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,24/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,19.6,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,19.6,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,9,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,26/0,20.8,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.6,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,26/0,20.8,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,19.6,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.6,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.6,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,25/0,20.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,25/0,20.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,24/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,24/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,24/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,15,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,15/0,24/0,0,0,0,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,50,0/0,24/0,19.8,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,20.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,25/0,19.8,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,24/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,24/0,19.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,25/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,100,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,100,0/0,25/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,10,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,100,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,25/0,20.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,100,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,14,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,25/0,20.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,1,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,14/0,24/0,0,0,0,0/0,25/0,20.4,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,100,0/0,24/0,20,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
1,2306,13,1,24,0,0,0,0.00%,2,0,0,0,0,0,0/0,01.01.2001,13/0,24/0,0,0,0,0/0,24/0,20.2,0,0,0,1,0,10,1,20MHz,30dB,3.765GHz
